,date,Volume,Close,Positive,Negative,Neutral,Price_change
42,2010-03-09,6764600.0,1140.449951171875,0.0219638384878635,0.0530594028532505,0.9249767661094666,1
43,2010-03-10,11924733.333333334,1145.6099853515625,0.05548138668139774,0.0337863561386863,0.9107322494188944,1
44,2010-03-12,18644000.0,1149.989990234375,0.4629889400675893,0.0443524103611707,0.49265858530998236,-1
45,2010-03-15,7200550.0,1150.510009765625,0.17213297560811042,0.0144933382980525,0.8133736953139306,1
46,2010-03-16,11784320.0,1159.4599609375,0.1058109461329877,0.1346957278437912,0.7594933047890663,1
47,2010-03-17,10674200.0,1166.2099609375,0.3408838589158323,0.12842174536652032,0.5306944309009446,1
48,2010-03-18,11992533.333333334,1165.8299560546875,0.09227035070459046,0.021220041842510265,0.8865095933278401,-1
49,2010-03-19,18978366.666666668,1159.9000244140625,0.23031997923842729,0.22417986677545634,0.5455001795457469,-1
50,2010-03-22,11361600.0,1165.81005859375,0.37426370992842645,0.022775165012313203,0.6029610993961493,1
51,2010-03-23,9905975.0,1174.1700439453125,0.12724783946759996,0.2684773779474199,0.60427480423823,1
52,2010-03-24,12219600.0,1167.719970703125,0.34425068146083504,0.02137362665962425,0.6343756821006536,-1
53,2010-03-25,10782733.333333334,1165.72998046875,0.20088908200462652,0.12971888110041616,0.6693920294443766,-1
54,2010-03-26,16276800.0,1166.5899658203125,0.0449416898190975,0.0270701386034488,0.9279882311820984,1
55,2010-03-29,6576200.0,1173.219970703125,0.016952013131231,0.516088467091322,0.46695953328162426,1
56,2010-03-30,5733800.0,1173.27001953125,0.0386254861950874,0.0347270406782627,0.9266474843025208,1
57,2010-03-31,22922000.0,1169.4300537109375,0.332468032836914,0.0705464109778404,0.5969855189323425,-1
58,2010-04-01,5519366.666666667,1178.0999755859375,0.21271051487161052,0.014617504655486967,0.7726719797485403,1
59,2010-04-05,6732600.0,1187.43994140625,0.0360258184373378,0.0149411456659436,0.94903302192688,1
60,2010-04-06,8608050.0,1189.43994140625,0.029721547849476303,0.03753969306126235,0.9327388107776642,1
61,2010-04-07,9637150.0,1182.449951171875,0.6649964302778244,0.07902611279860135,0.25597751699388027,-1
62,2010-04-08,12532975.0,1186.43994140625,0.054979410798599276,0.02964556791509185,0.9153750191132227,1
63,2010-04-09,8836800.0,1194.3699951171875,0.10184364849701519,0.10597160314209755,0.7921847369521856,1
64,2010-04-12,8067475.0,1196.47998046875,0.308192745433189,0.026809238130226676,0.6649979981593788,1
65,2010-04-13,5825700.0,1197.300048828125,0.3517900705337524,0.0176354888826608,0.6305744051933289,1
66,2010-04-14,14671566.666666666,1210.6500244140625,0.04620454087853426,0.046596534860630805,0.9071989556153616,1
67,2010-04-16,14914150.0,1192.1300048828125,0.1823227852582931,0.01226082397624845,0.8054163753986359,-1
68,2010-04-19,16031750.0,1197.52001953125,0.212075048747162,0.0331206812988966,0.7548042616496483,1
69,2010-04-20,19941900.0,1207.1700439453125,0.11782197149780886,0.13106162504603464,0.7511164009726297,1
70,2010-04-21,9430425.0,1205.93994140625,0.10978914719695841,0.12944284702340758,0.7607679907232523,-1
71,2010-04-22,10397533.333333334,1208.6700439453125,0.19560663223577043,0.10285849923578394,0.7015348489706715,1
72,2010-04-23,17372725.0,1217.280029296875,0.2403752586493889,0.2330632301357885,0.5265615303069353,1
73,2010-04-26,11163600.0,1212.050048828125,0.8830212354660034,0.062240220606327,0.0547384731471538,-1
74,2010-04-27,18107850.0,1183.7099609375,0.5543367341160774,0.2351015866734087,0.21056169830262653,-1
75,2010-04-28,9881500.0,1191.3599853515625,0.168845409527421,0.0700315255671739,0.7611230313777924,1
76,2010-04-29,14886566.666666666,1206.780029296875,0.04498243021468317,0.0729994258532921,0.8820181588331858,1
77,2010-04-30,14579625.0,1186.68994140625,0.36946313222870225,0.31286320105815923,0.31767371110618114,-1
78,2010-05-03,10850266.666666666,1202.260009765625,0.29460034767786664,0.28628314224382234,0.4191164970397949,1
79,2010-05-04,19973850.0,1173.5999755859375,0.7145846299827099,0.031101593747734996,0.2543137399479746,-1
80,2010-05-05,18926600.0,1165.8699951171875,0.10857165604829785,0.1255359956994652,0.76589235663414,-1
81,2010-05-06,28391900.0,1128.1500244140625,0.1940393904224038,0.5490370653569698,0.2569235395640134,-1
82,2010-05-07,29212450.0,1110.8800048828125,0.03130365791730583,0.0381562986876815,0.9305400550365448,-1
83,2010-05-10,20979033.333333332,1159.72998046875,0.12208193866536016,0.04520902410149571,0.8327090423554182,1
84,2010-05-11,6929000.0,1155.7900390625,0.068293310701847,0.2774517834186554,0.6542549133300781,-1
85,2010-05-12,10572150.0,1171.6700439453125,0.5169396512210369,0.013693726621568151,0.46936657279729843,1
86,2010-05-13,21139400.0,1157.43994140625,0.5401323251426219,0.0128958132117986,0.4469718839973211,-1
87,2010-05-14,39730450.0,1135.6800537109375,0.069160024926532,0.396359677038466,0.5344802875382204,-1
88,2010-05-17,18047650.0,1136.93994140625,0.1917906375136226,0.28823707501869644,0.519972310308367,1
89,2010-05-18,28774450.0,1120.800048828125,0.26506566984409635,0.10689791638375905,0.6280364226832083,-1
90,2010-05-19,44793666.666666664,1115.050048828125,0.17493818834837938,0.1290013699067963,0.6960604542659388,-1
91,2010-05-20,33345766.666666668,1071.5899658203125,0.0906574573988715,0.1807564528038104,0.7285860814154148,-1
92,2010-05-21,29006200.0,1087.68994140625,0.2512634063605219,0.14015587570611385,0.608580740285106,1
93,2010-05-24,14085900.0,1073.6500244140625,0.2559423688799143,0.03727179486304515,0.7067858166992664,-1
94,2010-05-25,30507700.0,1074.030029296875,0.0664333042999108,0.3587658839921157,0.5748008365432421,1
95,2010-05-26,19539250.0,1067.949951171875,0.45879118154860205,0.10160459963501323,0.4396042118055952,-1
96,2010-05-27,16046000.0,1103.06005859375,0.4103210866451263,0.0914774984121322,0.4982014670968056,1
97,2010-05-28,18504666.666666668,1089.4100341796875,0.32216084003448486,0.020974794325108303,0.6568643587330977,-1
98,2010-06-01,18400300.0,1070.7099609375,0.05664802435785525,0.03382903989404435,0.9095229208469391,-1
99,2010-06-02,16399033.333333334,1098.3800048828125,0.2703366056084633,0.0244589938471714,0.7052044007513257,1
100,2010-06-03,9715900.0,1102.8299560546875,0.3056160158788164,0.35714211345960695,0.33724186569452286,1
101,2010-06-04,14689666.666666666,1064.8800048828125,0.12673980866869283,0.19472819908211628,0.6785319702078899,-1
102,2010-06-07,14865500.0,1050.469970703125,0.06514816309014952,0.0955964642266432,0.8392553473512331,-1
103,2010-06-08,9562150.0,1062.0,0.3169512031599879,0.02049140573944895,0.6625573672354221,1
104,2010-06-09,14631220.0,1055.68994140625,0.061920125596225215,0.154220993258059,0.7838588774204254,-1
105,2010-06-10,17066500.0,1086.8399658203125,0.099629757925868,0.0210544234141707,0.8793158233165741,1
106,2010-06-11,13693000.0,1091.5999755859375,0.271335141112407,0.0361069155236085,0.6925579855839411,1
107,2010-06-14,11029600.0,1089.6300048828125,0.06615394214168188,0.3832608598750084,0.5505852049682289,-1
108,2010-06-15,5930200.0,1115.22998046875,0.0657692402601242,0.5999782085418701,0.3342525362968445,1
109,2010-06-16,11829683.333333334,1114.6099853515625,0.0362885217182338,0.11509626234571135,0.8486151949812969,-1
110,2010-06-17,15592400.0,1116.0400390625,0.1807850780896842,0.4902773154899477,0.3289376385509968,1
111,2010-06-18,13063933.333333334,1117.510009765625,0.18784764678113985,0.029788916930556266,0.7823634338047768,1
112,2010-06-21,25948633.333333332,1113.199951171875,0.416260996626483,0.043827428172032,0.5399115648534563,-1
113,2010-06-22,16146675.0,1095.31005859375,0.08923057218392685,0.1499349117234704,0.7608344887516327,-1
114,2010-06-23,21967875.0,1092.0400390625,0.09129523958212557,0.2858412344940006,0.622863529715687,-1
115,2010-06-24,24562200.0,1073.68994140625,0.1094869654625654,0.2468304205685854,0.6436826083809137,-1
116,2010-06-25,36500100.0,1076.760009765625,0.2694210279732942,0.0309513085521757,0.6996276741847396,1
117,2010-06-28,14956060.0,1074.5699462890625,0.30300075103839236,0.12343187879770989,0.5735673579325279,-1
118,2010-06-29,23502600.0,1041.239990234375,0.148789744824171,0.0263851263249913,0.824825127919515,-1
119,2010-06-30,19204650.0,1030.7099609375,0.05863836058415465,0.2513405277859419,0.6900210925377905,-1
120,2010-07-01,27119600.0,1027.3699951171875,0.3636072310619056,0.2515985760837793,0.3847941774874925,-1
121,2010-07-02,15404500.0,1022.5800170898438,0.0662208795547485,0.0176670365035533,0.9161120653152466,-1
122,2010-07-06,16623400.0,1028.06005859375,0.044555255056669275,0.15857021859847006,0.796874512763073,1
123,2010-07-07,16774750.0,1060.27001953125,0.0248513594269752,0.04311155341565605,0.9320370554924011,1
124,2010-07-08,9846315.8,1070.25,0.14927588440477843,0.169994580745697,0.6807295441627502,1
125,2010-07-09,8753633.333333334,1077.9599609375,0.3577223848551512,0.0340385615515212,0.608239029844602,1
126,2010-07-12,7012700.0,1078.75,0.0202852189540863,0.0422450304031372,0.9374697804450988,1
127,2010-07-13,10159599.0,1095.3399658203125,0.24397778293738756,0.6415615770965815,0.11446067007879408,1
128,2010-07-14,13638600.0,1095.1700439453125,0.043047908693552,0.0136409662663936,0.943311095237732,-1
129,2010-07-15,8124100.0,1096.47998046875,0.3264321684837341,0.0125985322520136,0.6609693169593811,1
130,2010-07-16,18025000.0,1064.8800048828125,0.06581234931945795,0.0179544300772249,0.9162331819534302,-1
131,2010-07-19,11687416.666666666,1071.25,0.3029607863475879,0.033587356253216634,0.6634518501038352,1
132,2010-07-20,13943675.0,1083.47998046875,0.5370937142055482,0.11557499771006402,0.3473312775138765,1
133,2010-07-21,22527100.0,1069.5899658203125,0.39673911234630005,0.03049974050372835,0.5727611520726765,-1
134,2010-07-22,15783650.0,1093.6700439453125,0.5338422481436282,0.14353371039032933,0.32262407615780825,1
135,2010-07-23,15751150.0,1102.6600341796875,0.054861194221302804,0.025960415252484353,0.9191783964633942,1
136,2010-07-26,11563400.0,1115.010009765625,0.0459807952865958,0.12097323476336891,0.8330459743738174,1
137,2010-07-27,12929566.666666666,1113.8399658203125,0.09776508932312326,0.0296977267134934,0.8725371807813644,-1
138,2010-07-28,8396875.0,1106.1300048828125,0.1561556810047477,0.12746675405651325,0.7163775702938437,-1
139,2010-07-29,12176620.0,1101.530029296875,0.10293350517749784,0.17606967911124224,0.7209967941045761,-1
140,2010-07-30,14837700.0,1101.5999755859375,0.1034206226468086,0.0109457410871982,0.8856337070465088,1
141,2010-08-02,22583966.666666668,1125.8599853515625,0.3995889156228966,0.20961130203472242,0.39079978482590777,1
142,2010-08-03,18650950.0,1120.4599609375,0.17222349842389423,0.0324627142399549,0.7953137829899788,-1
143,2010-08-04,11245951.25,1127.239990234375,0.061551490798592554,0.024273570161312777,0.9141749292612076,1
144,2010-08-05,15099800.0,1125.81005859375,0.0349080534651875,0.0276311784982681,0.9374607503414154,-1
145,2010-08-09,12111850.0,1127.7900390625,0.21280004829168314,0.30845703883096576,0.47874292731285095,1
146,2010-08-10,9737700.0,1121.06005859375,0.13507228220502535,0.013333916974564368,0.851593812306722,-1
147,2010-08-11,11672600.0,1089.469970703125,0.061323519796133,0.0156022449955344,0.9230742454528807,-1
148,2010-08-12,7022325.0,1083.6099853515625,0.04055344639346,0.06993734207935628,0.8895092159509659,-1
149,2010-08-13,8062500.0,1079.25,0.07820598656932509,0.031703369536747496,0.8900906344254812,-1
150,2010-08-16,8920325.0,1079.3800048828125,0.2592498728384574,0.0318055384171505,0.7089445839325588,1
151,2010-08-17,12322800.0,1092.5400390625,0.12258345662202268,0.08868153575652588,0.7887350102860687,1
152,2010-08-18,11452066.666666666,1094.1600341796875,0.18988228930781284,0.10916006420221586,0.7009576670825481,1
153,2010-08-19,11511825.0,1075.6300048828125,0.15616183006204662,0.032242429675534326,0.8115957453846931,-1
154,2010-08-20,8661433.333333334,1071.68994140625,0.11244932313760118,0.11750423535704611,0.7700464129447937,-1
155,2010-08-23,10766500.0,1067.3599853515625,0.05097174830734725,0.021992040798067998,0.9270361959934236,-1
156,2010-08-24,7822400.0,1051.8699951171875,0.0778009667992591,0.0172670017927885,0.9049320816993712,-1
157,2010-08-25,10444466.666666666,1055.3299560546875,0.23901649812857306,0.0155692004288236,0.7454143365224203,1
158,2010-08-26,9756600.0,1047.219970703125,0.0202988004311919,0.0632634032517671,0.9164378345012664,-1
159,2010-08-27,9456700.0,1064.5899658203125,0.051665496081113774,0.4517903891392052,0.4965440966188907,1
160,2010-08-30,5103100.0,1048.9200439453125,0.096368208527565,0.0111572407186031,0.8924745917320251,-1
161,2010-08-31,18184000.0,1049.3299560546875,0.0824646949768066,0.1179218664765358,0.799613356590271,1
162,2010-09-01,12666533.333333334,1080.2900390625,0.13424441404640672,0.037239224029083966,0.8285163640975952,1
163,2010-09-02,12241525.0,1090.0999755859375,0.048737120348960127,0.018243742524646202,0.9330191761255264,1
164,2010-09-03,13817600.0,1104.510009765625,0.09091999148949975,0.022021516691893298,0.8870585113763809,1
165,2010-09-07,9819200.0,1091.8399658203125,0.5806623020519813,0.05087037493164337,0.3684673607349396,-1
166,2010-09-08,10579175.0,1098.8699951171875,0.1691315425559878,0.033956575905904125,0.796911895275116,1
167,2010-09-09,22608833.333333332,1104.1800537109375,0.1670402365012301,0.45935424148208565,0.373605495525731,1
168,2010-09-10,12176740.0,1109.550048828125,0.08479118260244524,0.040082460672905,0.8751263678073883,1
169,2010-09-13,24559200.0,1121.9000244140625,0.5284925010055304,0.023911436088383153,0.4475960563868284,1
170,2010-09-14,11247704.166666666,1121.0999755859375,0.1066709188899646,0.14027771481002368,0.7530513516937694,-1
171,2010-09-15,19974466.666666668,1125.0699462890625,0.04271177471511891,0.025794266930056903,0.9314939677715302,1
172,2010-09-16,12237740.0,1124.6600341796875,0.13077401360496874,0.18557137153111394,0.6836546082049608,-1
173,2010-09-17,12985000.0,1125.5899658203125,0.0381065489103396,0.04384053653726966,0.9180529018243154,1
174,2010-09-20,9195325.0,1142.7099609375,0.37702959356829524,0.03259912505745883,0.5903713023290038,1
175,2010-09-21,14553400.0,1139.780029296875,0.051918687981863804,0.34348083138465874,0.6046004919956127,-1
176,2010-09-22,108752400.0,1134.280029296875,0.1127991850416247,0.3454669389443902,0.5417338775184292,-1
177,2010-09-23,16781533.333333332,1124.8299560546875,0.14775959774851796,0.22543231475477418,0.6268081218004227,-1
178,2010-09-24,9156650.0,1148.6700439453125,0.0262347804382443,0.3283170061185956,0.645448237657547,1
179,2010-09-27,5132760.75,1142.1600341796875,0.13358826609328386,0.1317037385888397,0.7347080111503601,-1
180,2010-09-28,16830633.333333332,1147.699951171875,0.3529209825727675,0.028298842513726764,0.6187801791561974,1
181,2010-09-30,11731600.0,1141.199951171875,0.03093385044485325,0.38660928606986994,0.5824568271636963,-1
182,2010-10-01,16454400.0,1146.239990234375,0.4690172374248504,0.0554952174425125,0.4754875302314758,1
183,2010-10-04,17378450.0,1137.030029296875,0.07950500264255832,0.25626281308094884,0.6642321658066728,-1
184,2010-10-05,24790440.0,1160.75,0.06256613486135994,0.3307430453536411,0.6066908405721188,1
185,2010-10-06,8580700.0,1159.969970703125,0.061936724620560754,0.4202169291675091,0.5178463359673817,-1
186,2010-10-07,28761600.0,1158.06005859375,0.20676789523235384,0.24094804959770819,0.5522840914582567,-1
187,2010-10-08,19921800.0,1165.1500244140625,0.2678751228959299,0.10529968352057037,0.6268252097070217,1
188,2010-10-11,6820900.0,1165.3199462890625,0.19209842756390566,0.09398056659847494,0.7139210104942322,1
189,2010-10-12,15131850.0,1169.77001953125,0.07734007760882375,0.01767771365121,0.9049822390079498,1
190,2010-10-13,17075975.0,1178.0999755859375,0.05800164141692215,0.0312665491364896,0.9107317849993706,1
191,2010-10-14,14963175.0,1173.81005859375,0.0430688755586743,0.018426423892378776,0.9385047256946564,-1
192,2010-10-15,12984850.0,1176.18994140625,0.0508823618292808,0.0452697351574897,0.9038479328155518,1
193,2010-10-18,10661840.0,1184.7099609375,0.10380410080154734,0.07643198488901057,0.8197639207045236,1
194,2010-10-19,18758000.0,1165.9000244140625,0.34131072349070257,0.20907942236711577,0.4496098240294183,-1
195,2010-10-20,21983700.0,1178.1700439453125,0.07992182858288285,0.02829327092816425,0.8917848666508993,1
196,2010-10-21,19320200.0,1180.260009765625,0.15767553308978674,0.029803224994490497,0.8125212330681583,1
197,2010-10-22,9412625.0,1183.0799560546875,0.1083847650326788,0.04077744316309687,0.8508377678692342,1
198,2010-10-25,11177842.166666666,1185.6199951171875,0.10655351557458438,0.11605085820580517,0.7773956408103307,1
199,2010-10-26,9385186.166666666,1185.6400146484375,0.17490471982293654,0.04028033175402212,0.784814951941371,1
200,2010-10-27,10359310.75,1182.449951171875,0.2728797751478851,0.05865933094173665,0.6684608981013298,-1
201,2010-10-28,13105000.0,1183.780029296875,0.4194862842559814,0.0155130429193377,0.5650006532669067,1
202,2010-10-29,9284666.666666666,1183.260009765625,0.14433832714955008,0.04039736169700813,0.8152643044789633,-1
203,2010-11-01,7053850.0,1184.3800048828125,0.12803885154426095,0.03387608565390105,0.8380850553512573,1
204,2010-11-02,13128380.0,1193.5699462890625,0.10681628655642264,0.05468268394470212,0.8385010087490082,1
205,2010-11-03,10746975.0,1197.9599609375,0.11675327864165105,0.14808374539328115,0.7351629888017972,1
206,2010-11-04,17250700.0,1221.06005859375,0.07590764078001176,0.13452693043897548,0.7895654108789233,1
207,2010-11-05,11628400.0,1225.8499755859375,0.22165104560554022,0.022491766139864852,0.7558571994304657,1
208,2010-11-08,7608950.0,1223.25,0.06775981374084945,0.02820533374324435,0.904034823179245,-1
209,2010-11-09,7821450.0,1213.4000244140625,0.2076982734724879,0.029078589286655153,0.7632231712341309,-1
210,2010-11-11,10532800.0,1213.5400390625,0.025833202991634552,0.10967837832868095,0.8644884526729584,-1
211,2010-11-12,15308800.0,1199.2099609375,0.0480029415339231,0.02640897268429395,0.925588071346283,-1
212,2010-11-15,9645900.0,1197.75,0.0554477656260132,0.0365430833771824,0.908009186387062,-1
213,2010-11-16,16033900.0,1178.3399658203125,0.14727231259975165,0.06512806120639042,0.7875996376491254,-1
214,2010-11-17,14283066.666666666,1178.5899658203125,0.075326421815488,0.0593477475146452,0.8653258457779884,1
215,2010-11-18,18950187.5,1196.68994140625,0.14051223942078644,0.03376766829751428,0.8257201090455055,1
216,2010-11-19,3865439.6666666665,1199.72998046875,0.08127753964314856,0.059433148966895166,0.8592893348799812,1
217,2010-11-22,11678966.666666666,1197.8399658203125,0.06228349931419839,0.031087717137462032,0.9066287745085972,-1
218,2010-11-23,8704353.4,1180.72998046875,0.10960304165879879,0.03792321899284914,0.8524737278620401,-1
219,2010-11-24,11618866.666666666,1198.3499755859375,0.0410966003934542,0.02590500873823957,0.9329983989397684,1
220,2010-11-26,4371496.333333333,1189.4000244140625,0.18843779433518645,0.07344445006714921,0.7381177631517252,-1
221,2010-11-29,14872400.0,1187.760009765625,0.0572988397131363,0.031052493179837798,0.911648670832316,-1
222,2010-11-30,5096109.333333333,1180.550048828125,0.046816414429081764,0.24403257502449882,0.7091510627004834,-1
223,2010-12-01,10551096.4,1206.0699462890625,0.0886359559744596,0.13303419515490528,0.7783298578113318,1
224,2010-12-02,12811225.0,1221.530029296875,0.057482725726863845,0.08703849435445254,0.855478767119348,1
225,2010-12-03,3996514.0,1224.7099609375,0.060624316707253406,0.06404721643775697,0.8753284811973572,1
226,2010-12-06,8087485.8,1223.1199951171875,0.11344235154489671,0.053726211345444086,0.8328314503033957,-1
227,2010-12-07,9673746.333333334,1223.75,0.14212203351780767,0.1359526923236747,0.7219252714680301,1
228,2010-12-08,9883650.0,1228.280029296875,0.2169216650538146,0.26188143404821557,0.5211968998114268,1
229,2010-12-09,14173700.0,1233.0,0.14244005351016914,0.1315881932361258,0.7259717420916315,1
230,2010-12-10,8565487.75,1240.4000244140625,0.08933242876082652,0.12027877722478778,0.7903888045499723,1
231,2010-12-13,12430675.0,1240.4599609375,0.3526115119457245,0.021743343910202325,0.6256451467052102,1
232,2010-12-14,11245094.5,1241.5899658203125,0.10785408104614662,0.14912277056525144,0.743023128559192,1
233,2010-12-15,9751747.833333334,1235.22998046875,0.06848444703759414,0.298197415864302,0.6333181363013055,-1
234,2010-12-16,21231902.166666668,1242.8699951171875,0.08461755738105799,0.07623128346832729,0.8391511484182307,1
235,2010-12-17,21538717.666666668,1243.9100341796875,0.1269994721755326,0.13450323331302824,0.7384972778474173,1
236,2010-12-20,18963680.0,1247.0799560546875,0.14081651416659607,0.12908295402303332,0.7301005099049378,1
237,2010-12-21,18429975.0,1254.5999755859375,0.1570278298006289,0.5432971197620241,0.2996750412922766,1
238,2010-12-22,10722016.666666666,1258.8399658203125,0.23919942033373642,0.15209904044038716,0.6087015428476863,1
239,2010-12-23,5494312.2,1256.77001953125,0.03695312589406964,0.11361768599599595,0.8494291663169861,-1
240,2010-12-27,8547475.0,1257.5400390625,0.0526649188250303,0.043666010256856624,0.9036690890789032,1
241,2010-12-28,1261275.6666666667,1258.510009765625,0.06699067395594382,0.3940074944661722,0.5390018419259124,1
242,2010-12-29,5452640.0,1259.780029296875,0.06203715614974496,0.0625107981264591,0.8754520694414774,1
243,2010-12-30,3471450.0,1257.8800048828125,0.0398757457733154,0.1983816511929035,0.7617426216602325,-1
244,2010-12-31,9112.0,1257.6400146484375,0.0640310272574424,0.0352493189275264,0.9007195830345154,-1
245,2011-01-03,8170656.6,1271.8699951171875,0.06660952139645811,0.02744968614230548,0.9059407989184061,1
246,2011-01-04,9089901.25,1270.199951171875,0.0490409967023879,0.33478171518072486,0.6161772962659597,-1
247,2011-01-05,18950320.0,1276.56005859375,0.064206481197228,0.17740381311935677,0.758389712870121,1
248,2011-01-06,12337820.0,1273.8499755859375,0.1548194386065006,0.14502037223428485,0.7001601740717888,-1
249,2011-01-07,8876979.75,1271.5,0.0922066144024332,0.18273772407943997,0.7250556660195192,-1
250,2011-01-10,9307200.0,1269.75,0.06950066998600954,0.24785457652062176,0.6826447397470474,-1
251,2011-01-11,8320566.2,1274.47998046875,0.5421449415385723,0.10024846103042359,0.35760661661624904,1
252,2011-01-12,9785120.0,1285.9599609375,0.0495126318186521,0.21757814437150955,0.7329092554748058,1
253,2011-01-13,10741600.0,1283.760009765625,0.04960174066945905,0.02849300368688995,0.9219052270054817,-1
254,2011-01-14,8049487.8,1293.239990234375,0.2983231167619427,0.21160280639305706,0.4900740770002206,1
255,2011-01-18,7681745.142857143,1295.02001953125,0.08982281280415395,0.20452981299188516,0.7056473749024528,1
256,2011-01-19,11280433.333333334,1281.9200439453125,0.11189648949851588,0.1258537955426921,0.7622497234493494,-1
257,2011-01-20,12989653.333333334,1280.260009765625,0.34142455746316247,0.2408476722323232,0.41772775856984984,-1
258,2011-01-21,12443500.0,1283.3499755859375,0.10344192696114378,0.3471257674197355,0.5494322944432497,1
259,2011-01-24,10456225.0,1290.8399658203125,0.18157242005690927,0.057605106313007304,0.7608224678728165,1
260,2011-01-25,11172746.2,1291.1800537109375,0.11991371346226368,0.26639578913568285,0.6136904798351325,1
261,2011-01-26,9001925.0,1296.6300048828125,0.06502074468880888,0.20754178326266504,0.7274374564488728,1
262,2011-01-27,10722100.0,1299.5400390625,0.3747072136029601,0.020282131852582,0.6050106734037399,1
